Date,Artist,Song Name,Korean Name,Director,Video,Type,Release
4/24/2018,Solar,Nada Sou Sou,눈물이 주룩주룩,,https://youtu.be/0gmZBW3Ngf0,Girl Solo,Minor
4/24/2018,MONSTA X,Puzzle,,,https://youtu.be/-n7fwnvYWmM,Boy,Japanese
4/24/2018,Twice,Wake Me Up,웩미업,,https://youtu.be/DdLYSziSXII,Girl,Japanese
4/24/2018,EXO-CBX,Horololo,호롤롤로,VISUALSFROM.,https://youtu.be/5sIaUu2igUY,Boy,Major
4/23/2018,Snuper,Tulips,튤립,,https://youtu.be/onqSAgAqpLQ,Boy,Major
4/23/2018,Hyolyn,Dally feat. GRAY,달리,,https://youtu.be/AoZFLCy-P-8,Girl Solo,Major
4/23/2018,Lovelyz,That Day,그날의 너,SUNNYVISUAL,https://youtu.be/40Z9-kr504w,Girl,Major
4/22/2018,Stray Kids,Mirror (Performance),미러,,https://youtu.be/rXEy8r5P_vc,Boy,Minor
4/22/2018,Solar,Where the Wind Rises,바람이 불어오는 곳,,https://youtu.be/Wn03tgpmMJg,Girl Solo,Minor
4/20/2018,BNF,Blossoms,꽃잎이 되어,,https://youtu.be/ctkj1dyxCnk,Boy,Major
4/19/2018,Apink,Miracle,기적 같은 이야기,,https://youtu.be/kD9VaU5UT3Q,Girl,Special
4/19/2018,IN2IT,Snapshot,스냅샷,,https://youtu.be/v91KLr4R5Rw,Boy,Major
4/19/2018,Zhoumi,I Don't Care,워뿌꽌,,https://youtu.be/2YVJxmokb1M,Boy Solo,Major
4/19/2018,Minseo,Growing Up,알지도 못하면서,,https://youtu.be/fwetVfkOBuE,Girl Solo,Major
4/18/2018,Yenny,Pluhmm,위로가 돼요,,https://youtu.be/7Rb5ISGbAbU,Girl Solo,Major
4/18/2018,Hyoyeon,Sober feat. Ummet Ozcan,소버,,https://youtu.be/T87wXAJe-_M,Girl Solo,Major
4/18/2018,Soya,Oasis,오아시스,,https://youtu.be/zEf80W_rjSQ,Girl Solo,Major
4/18/2018,Highteen,Timing,타이밍,,https://youtu.be/NG8TAF211jI,Girl,Major
4/18/2018,NCT 2018,Black on Black (Performance),블온블,,https://youtu.be/1CYH4F1KCw8,Boy,Major
4/17/2018,VIXX,Scentist,향,,https://youtu.be/MctZLEYlU4s,Boy,Major
4/17/2018,JBJ,Call Your Name,부를게,,https://youtu.be/Ks6I2rtI4ms,Boy,Major
4/17/2018,Wheein,Easy,이지,,https://youtu.be/KNWLQI5_JLc,Girl Solo,Minor
4/17/2018,IMFACT,The Light,빛나,,https://youtu.be/Hv8UhEjL2yA,Boy,Major
4/15/2018,H.U.B,When A Blossom Day Of Cherry Blossom,벚꽃피는날에,,https://youtu.be/V7UDb1qgouk,Girl,Major
4/15/2018,The Rose,Baby,베이비,,https://youtu.be/OmetCO_ZFnI,Boy,Major
4/15/2018,Momoland,Bboom Bbbom (Japanese),,,https://youtu.be/tSBPUP3MQ2I,Girl,Japanese
4/13/2018,SF9,Dear Fantasy,,,https://youtu.be/jdrSmZVDvfs,Boy,Minor
4/12/2018,Baby Boo,Kiss Me,키스미,,https://youtu.be/ayr7tb-L5k0,Girl,Major
4/12/2018,Super Junior,Lo Siento feat. Leslie Grace,로시엔토,Tiger Cave,https://youtu.be/ZbB4SYJNuTo,Boy,Major
4/11/2018,UNB,Only One,온리 원,,https://youtu.be/XWpmShosogw,Boy,Minor
4/11/2018,Eric Nam,Honestly…,솔직히,,https://youtu.be/vbZbnpbVc0w,Boy Solo,Major
4/11/2018,Yoo Seonho,Maybe Spring,봄이 오면,,https://youtu.be/GCthpcAos9c,Boy Solo,Major
4/10/2018,Hyeongseop X Euiwoong,Love Tint,너에게 물들어,,https://youtu.be/laL6PrUBTn8,Boy,Major
4/10/2018,JooYoung,Daydream,데이드림,,https://youtu.be/WHFRxy7BfmI,Boy Solo,Major
4/10/2018,EXO-CBX,Blooming Day,花요일,,https://youtu.be/Ib674A1yMtg,Boy,Major
4/9/2018,Twice,What Is Love?,웟이즈러브,Naive,https://youtu.be/i0p1bmr0EmE,Girl,Major
4/9/2018,Gunmin X Heedo (B.I.G),Don't Worry,돈워리,,https://youtu.be/Uw4syJsMyIY,Boy,Minor
4/9/2018,Eric Nam,Potion feat. Woodie Gochild,포션,,https://youtu.be/MSKak-e3Cgs,Boy Solo,Major
4/8/2018,NOIR,Gangsta,갱스타,,https://youtu.be/zix2I8laSeI,Boy,Major
4/7/2018,Girlkind,Broccoli,브로콜리,,https://youtu.be/oT0GPg42JLo,Girl,Minor
4/7/2018,UNB,Feeling,감각,,https://youtu.be/VznBK_Yv6YI,Boy,Major
4/6/2018,Ten,New Heroes,뉴 히어로즈,,https://youtu.be/VM-g_bkFdzo,Boy Solo,Special
4/6/2018,GreatGuys,Ganda,간다,,https://youtu.be/BMQZLR-f6nA,Boy,Major
4/5/2018,Badkiz,Just One Day,딱 하루,,https://youtu.be/OxDVP3PbNHA,Girl,Major
4/5/2018,YDPP,Love It Live It,러빗리빗,,https://youtu.be/AdGzuQqoWo4,Boy,Major
4/4/2018,WINNER,EVERYDAY,에브리데이,,https://youtu.be/d1D1SJ-KqaQ,Boy,Major
4/3/2018,CLC,Distance,선,,https://youtu.be/Qv5JSMpBHf4,Girl,Minor
4/3/2018,The Boyz,Giddy Up,기디 업,Naive,https://youtu.be/DNH7X46gMjQ,Boy,Major
4/3/2018,TVXQ!,Love Line,평행선,,https://youtu.be/vHvwuBzimIU,Boy,Major
4/2/2018,Oh My Girl Banhana,Banana Allergy Monkey,바나나 알러지 원숭이,,https://youtu.be/rW9r_1ys2ec,Girl,Major
4/2/2018,EXID,Lady,내일해,,https://youtu.be/Q1JiptOTxno,Girl,Major
4/2/2018,Pentagon,Shine,빛나리,,https://youtu.be/z4dH6hEMuwk,Boy,Major
4/1/2018,NCT U,YESTODAY,예스투데이,,https://youtu.be/gUWDiXBNohY,Boy,Major
4/1/2018,Super Junior-D&E,Lose It,,,https://youtu.be/cu-Bt1oM470,Boy,Japanese
4/1/2018,Gavy NJ,People Said Break It Up,헤어지래요,,https://youtu.be/7epSjhSbnMY,Girl,Major
3/30/2018,Mamamoo,Everyday,매일봐요,,https://youtu.be/LKVw4pTc1Hs,Girl,Minor
3/30/2018,Stray Kids,Grow Up,잘 하고 있어,,https://youtu.be/a4jiotDjHe4,Boy,Minor
3/29/2018,LOONA,Egoist (Olivia Hye feat. Jinsoul),이고이스트,,https://youtu.be/UkY8HvgvBJ8,Girl,Major
3/28/2018,Sam Kim,ONE feat. Jung Ilhoon,원,,https://youtu.be/tvAk65H4JCI,Boy Solo,Major
3/28/2018,TVXQ!,The Chance Of Love,운명,,https://youtu.be/3wnHiK5sKgA,Boy,Major
3/27/2018,5tion,Love Takes Time,러브 테이크 타임,,https://youtu.be/O9xPI7yeBtU,Boy,Major
3/26/2018,Stray Kids,District 9,디스트릭트 나인,HIGHQUALITYFISH,https://youtu.be/u6unJQownW4,Boy,Major
3/26/2018,MONSTA X,Jealousy,젤러시,,https://youtu.be/TSA9VZduuZ4,Boy,Major
3/25/2018,Shinhwa,All Your Dreams,올 유어 드림,,https://youtu.be/PCtYEBaP8c4,Boy,Major
3/21/2018,Honey Popcorn,Bibidi Babidi Boo,비비디바비디부,,https://youtu.be/LAOT6JscCVU,Girl,Major
3/21/2018,SEVENTEEN,Just Do It (BSS),거침없이,,https://youtu.be/YGXiVHTy0JE,Boy,Minor
3/20/2018,B1A4,Aerumade,?えるまで,,https://youtu.be/kPO7GeOpgsM,Boy,Japanese
3/20/2018,SF9,Together,투게더,,https://youtu.be/J76f1Lzbng4,Boy,Minor
3/19/2018,Wanna One,Boomerang,부메랑,,https://youtu.be/pmMjkMtpnTc,Boy,Major
3/17/2018,Tweety,Bad Boy,배드 보이,,https://youtu.be/vHuoBqDQ06Y,Girl,Major
3/15/2018,FTISLAND,Hold The Moon,,,https://youtu.be/OajzJsz88RI,Boy,Japanese
3/15/2018,UP10TION,Candyland,캔디랜드,Naive,https://youtu.be/RyqdEmxN9T8,Boy,Major
3/14/2018,Hoya,Angel,앤젤,,https://youtu.be/3RwuSVv11qM,Boy Solo,Minor
3/13/2018,NCT 127,Touch,터치,Kim 'Oui Kim' Seonguk,https://youtu.be/6sHIq41sI-w,Boy,Major
3/13/2018,Golden Child,Lady,레이디,,https://youtu.be/dnXc0UQ1zq0,Boy,Major
3/12/2018,Bubble X,Follow,팔로우,,https://youtu.be/ts4I5MdnQ5A,Girl,Major
3/12/2018,GOT7,Look,룩,,https://youtu.be/sS0LCjOiIhc,Boy,Major
3/12/2018,APRIL,The Blue Bird,파랑새,Naive,https://youtu.be/Uh_6PY9am_0,Girl,Major
3/11/2018,HEYNE,Insomnia,잠이 오지 않아,,https://youtu.be/yAQFRTsZhp8,Girl Solo,Major
3/8/2018,U-KISS,No Regret,,,https://youtu.be/QLnRWBZg3TM,Boy,Japanese
3/8/2018,Marmello,Wake Me Up,웩미업,,https://youtu.be/Zy9wzvcofqM,Girl,Major
3/8/2018,ONF,Difficult,디피컬트,,https://youtu.be/8mSh-YcD6ho,Boy,Minor
3/8/2018,Heize,Didn't Know Me,내가 더 나빠,,https://youtu.be/MGos22_JM1U,Girl Solo,Major
3/8/2018,Heize,Jenga feat. Gaeko,젠가,,https://youtu.be/uw_HR9jIJww,Girl Solo,Major
3/7/2018,ZZBae,Yoo Hoo Hoo~,유후후~,,https://youtu.be/N5tsy1m-ehI,Girl,Major
3/7/2018,Sojung,Stay Here,스테이 히어,,https://youtu.be/iqvE86-kbCA,Girl Solo,Major
3/7/2018,Mamamoo,Starry Night,별이 빛나는 밤,,https://youtu.be/LjUXm0Zy_dk,Girl,Major
3/6/2018,Mamamoo,Star Wind Flower Sun,별 바람 꽃 태양,,https://youtu.be/kLeBQWw11yw,Girl,Minor
3/6/2018,MXM,Gone Cold,식어버린 온도,,https://youtu.be/JwCGWTZrfYY,Boy,Major
3/6/2018,j-hope,Airplane,에어플레인,,https://youtu.be/8O_MwlZ2dEg,Boy Solo,Minor
3/5/2018,Noel,Our last day,그날의 너에게,,https://youtu.be/fs9Ch5KUocQ,Boy,Major
3/5/2018,Wanna One,I.P.U,약속해요,,https://youtu.be/2NlNEj2mCIg,Boy,Minor
3/4/2018,NCT DREAM,GO,고,,https://youtu.be/cD8SYW8rjaQ,Boy,Major
3/2/2018,AZM,Edge,엣지,,https://youtu.be/OIk2QoW6qL0,Girl,Major
3/1/2018,j-hope,Daydream,백일몽,,https://youtu.be/OK3GJ0WIQ8s,Boy Solo,Major
2/28/2018,Red Velvet,I Just,아이 저스트,,https://youtu.be/oCvw4ot1-k8,Girl,Minor
2/28/2018,Jeon Soyeon,Idle Song,아이들 쏭,,https://youtu.be/b01dBTBzyz0,Girl Solo,Minor
2/27/2018,Sha Sha,You & Me,너와나,,https://youtu.be/bkXIVBk6dmM,Girl,Major
2/27/2018,Waeb,Go Away,,,https://youtu.be/iCYTPhxgTMU,Boy,Major
2/27/2018,WJSN,Dreams Come True,꿈꾸는 마음으로,,https://youtu.be/IrircflFHzw,Girl,Major
2/26/2018,NCT U,Baby Don't Stop,베비돈스탑,,https://youtu.be/k0DqRstCgj4,Boy,Major
2/26/2018,SF9,Mamma Mia,맘마미아,Purple Straw Film,https://youtu.be/5XTbQ7NERhY,Boy,Major
2/23/2018,"Trax, Lip2Shot",Notorious,,,https://youtu.be/gh_b4JX6aGw,Boy,Major
2/23/2018,I.C.E,Shameless,뻔뻔해,,https://youtu.be/ZY79Opo38rI,Girl,Major
2/22/2018,CLC,Black Dress,블랙드레스,,https://youtu.be/hF6Wds75rjg,Girl,Major
2/21/2018,Weki Meki,La La La,라라라,,https://youtu.be/bYeTzlDQdvU,Girl,Major
2/21/2018,VROMANCE,Star,별,,https://youtu.be/WdVXgRifwY0,Boy,Major
2/20/2018,I.M,Fly With Me,플라이위드미,,https://youtu.be/STEUAcTmXTg,Boy Solo,Minor
2/20/2018,BoA,"One Shot, Two Shot",원샷 투샷,,https://youtu.be/Xg_4tbLnIOc,Girl Solo,Major
2/19/2018,Yoseob,Where I Am Gone,네가 없는 곳,,https://youtu.be/R0HfzG3BR20,Boy Solo,Major
2/18/2018,NCT U,BOSS,보스,,https://youtu.be/0AUFyFEt35g,Boy,Major
2/18/2018,Boyfriend,Try My Wings,트라이 마이 윙스,,https://youtu.be/94iYe9-eyHI,Boy,Japanese
2/15/2018,Kino,Lonely,론리,,https://youtu.be/iSoN4v1G8Os,Boy Solo,Minor
2/15/2018,N.tic,Once Again,원스 어게인,,https://youtu.be/7A5e0v9cuFM,Boy,Major
2/14/2018,Suzy,SObeR,소버,,https://youtu.be/DgT4CPv_CCE,Girl Solo,Major
2/13/2018,Park Boram,Will Be Fine,애쓰지 마요,,https://youtu.be/cWvE3P6AWSA,Girl Solo,Major
2/13/2018,The Eastlight,Valentines Day,발렌타인 데이,,https://youtu.be/m4XVq2TgptU,Boy,Major
2/12/2018,Roy Kim,Only Then,그때 헤어지면 돼,,https://youtu.be/SkN_hWI6n28,Boy Solo,Major
2/12/2018,Yoseob,Star,별,,https://youtu.be/YW0doOWokVU,Boy Solo,Major
2/11/2018,Mighty Mouth,Uber,,,https://youtu.be/AyVs39XIs1c,Boy,Major
2/10/2018,VAV,Gorgeous,예쁘다고,,https://youtu.be/ByLrmZJ7VdI,Boy,Major
2/7/2018,Dynamic Duo,Bongjeseon,봉제선,,https://youtu.be/sfPnkCPVXYo,Boy,Major
2/7/2018,PLT,Blind,,,https://youtu.be/Hky3jgyd2I0,Boy,Minor
2/7/2018,"Naeun, Jinsol (APRIL)",My Story,내 이야기,,https://youtu.be/NVW9yYOx8wU,Girl,Minor
2/7/2018,Hong Jinyoung,Good Bye,잘가라,,https://youtu.be/ePRk5THh2Q8,Girl Solo,Major
2/6/2018,CoCoSoRi,Mi Amor,미아모르,,https://youtu.be/gnPZ8k3wXqs,Girl,Major
2/6/2018,Hyolyn,To Do List,내일할래,,https://youtu.be/F4oenLX1WcA,Girl Solo,Major
2/6/2018,MONSTA X,In Time,인타임,,https://youtu.be/XUJ_xpOVfyw,Boy,Minor
2/5/2018,DAY6,If We Can Meet Again,If ～また逢えたら～,,https://youtu.be/unS_PcMn3RA,Boy,Japanese
2/5/2018,SEVENTEEN,Thanks,고맙다,,https://youtu.be/gZItyr1SNjU,Boy,Major
2/4/2018,100%,Song For You,송포유,,https://youtu.be/AnC0bwBumj8,Boy,Japanese
2/3/2018,BLACKSIX,Alone,쓸쓸해,,https://youtu.be/L_CZzj1hP50,Boy,Minor
2/2/2018,Henry,Monster,몬스터,,https://youtu.be/dfeEwt5_jsQ,Boy,English
2/1/2018,Davichi,Just The Two Of Us,우리 둘,,https://youtu.be/YIcIXJIqFHw,Girl,Major
2/1/2018,gugudan,The Boots,더 부츠,Purple Straw Film,https://youtu.be/y3KSD5sI0OM,Girl,Major
2/1/2018,2000won,SSUL,썰,,https://youtu.be/88iRnH2K1z4,Boy,Major
1/31/2018,Super Junior-D&E,If You,,,https://youtu.be/ryxWUHZDJwI,Boy,Japanese
1/31/2018,14U,Don't Be Pretty,예뻐지지마,,https://youtu.be/HSPGFCv4BTA,Boy,Major
1/31/2018,BoA,Nega Dola,내가 돌아,,https://youtu.be/pykyNOEVqCU,Girl Solo,Major
1/31/2018,Soya,Show,쇼,,https://youtu.be/YSdYK6yGEWg,Girl Solo,Major
1/29/2018,Suzy,Holiday feat. DPR LIVE,홀리데이,VISUALSFROM.,https://youtu.be/lpzJNwur6Zk,Girl Solo,Major
1/29/2018,Risso,Alergy,알러지,,https://youtu.be/8gaxwpzrf6M,Girl Solo,Minor
1/29/2018,LOONA,One&Only (GoWon),원 앤 온리,,https://youtu.be/m5qwcYL8a0o,Girl,Major
1/29/2018,DEAN,instagram,인스타그램,,https://youtu.be/wKyMIrBClYw,Boy Solo,Major
1/29/2018,Golden Child,It's You,너라고,,https://youtu.be/fq56d1YiLFE,Boy,Major
1/29/2018,Red Velvet,Bad Boy,배드보이,Flexible Pictures,https://youtu.be/J_CFBjAyPWE,Girl,Major
1/28/2018,VAV,Spotlight,스팟라잇,,https://youtu.be/rKuuTQhM-tg,Boy,Major
1/25/2018,Davichi,Days Without You,너 없는 시간들,,https://youtu.be/_jzMDsYHktI,Girl,Major
1/25/2018,iKON,Love Scenario,사랑을 했다,,https://youtu.be/vecSVX1QYbQ,Boy,Major
1/24/2018,fromis_9,To Heart,투하트,,https://youtu.be/BzZ8NmYUldE,Girl,Major
1/24/2018,Jeong Sewoon,Baby It's U,베이비잇츄,,https://youtu.be/VED_cqxthf4,Boy Solo,Major
1/24/2018,The Eastlight,Two Of Us,너와 둘이,,https://youtu.be/2iF1WRGp1W8,Boy,Minor
1/23/2018,Rainz,Turn It Up,턴 잇 업,,https://youtu.be/mD1Yeygtxrs,Boy,Major
1/23/2018,B1A4,Do You Remember,,,https://youtu.be/3pMUutnxSbw,Boy,Japanese
1/23/2018,Target,Awake,어웨이크,,https://youtu.be/xn72N1Y3ABE,Boy,Major
1/23/2018,Jong-hyun,Before Our Spring,우린 봄이 오기 전에,,https://youtu.be/v9ea5VDQfXg,Boy Solo,Major
1/22/2018,Jong-hyun,Shinin',빛이 나,HIGHQUALITYFISH,https://youtu.be/J41qe-TM1DY,Boy Solo,Major
1/22/2018,Ravi,Nirvana feat. Park Jimin,너바나,,https://youtu.be/clGewsyYqBg,Boy Solo,Major
1/22/2018,Suzy,In Love With Someone Else,다른사람을 사랑하고 있어,,https://youtu.be/eQ3gXtX3U7I,Girl Solo,Minor
1/21/2018,HALO,Liar,,,https://youtu.be/6hzrxedNMnk,Boy,Japanese
1/20/2018,UP10TION,Wild Love,,,https://youtu.be/eOLasFesC3Q,Boy,Japanese
1/18/2018,Sunmi,Heroine,주인공,,https://youtu.be/F4qfN5UeFvQ,Girl Solo,Major
1/18/2018,The Eastlight,Real Man,레알 남자,,https://youtu.be/SiQeBQLBu3U,Boy,Major
1/17/2018,Chungha,Roller Coaster,롤러코스터,,https://youtu.be/900X9fDFLc4,Girl Solo,Major
1/17/2018,JBJ,My Flower,꽃이야,,https://youtu.be/uexk7jWXYmU,Boy,Major
1/16/2018,Girlkind,FANCI,팬시,,https://youtu.be/LRoednGUmCE,Girl,Major
1/15/2018,Stray Kids,Spread My Wings (Performance),어린 날개,,https://youtu.be/Xo8FPXlI3CU,Boy,Minor
1/14/2018,Various,Shadow,,,https://youtu.be/8L4CPwqcd1w,Girl,Major
1/12/2018,NCT U,Timeless,텐데...,,https://youtu.be/PmH948yZwhE,Boy,Minor
1/11/2018,Weki Meki,Butterfly,,,https://youtu.be/zVLXJfdhBtg,Girl,CF
1/11/2018,Twice,Candy Pop,캔디팝,Naive,https://youtu.be/wQ_POfToaVY,Girl,Japanese
1/10/2018,MXM,Diamond Girl,다이아몬드걸,,https://youtu.be/ZmTVq81q35M,Boy,Minor
1/10/2018,Jo Kwon,Lonely,새벽,,https://youtu.be/DpObGkT0GZc,Boy Solo,Minor
1/9/2018,Oh My Girl,Secret Garden,비밀정원,,https://youtu.be/QIN5_tJRiyY,Girl,Major
1/9/2018,MONSTA X,Spotlight,스포트라이트,,https://youtu.be/_53QwBl9m88,Boy,Japanese
1/8/2018,Infinite,Tell Me,텔미,,https://youtu.be/TM-gCW45YHc,Boy,Major
1/8/2018,Block B,Don't Leave,떠나지마요,,https://youtu.be/j0FrZ40fPiA,Boy,Major
1/8/2018,Jang Wooyoung,Going Going,고잉고잉,,https://youtu.be/8TBDBCdaf3Y,Boy Solo,Minor
1/7/2018,Stray Kids,Beware (Performance),총량의 법칙,,https://youtu.be/Sy3ERg7OCWo,Boy,Minor
1/5/2018,Voisper,Missing U,꺼내보면,,https://youtu.be/3R4wdqRcWRI,Boy,Major
1/5/2018,Hint,Walkie Talkie,워키토키,,https://youtu.be/7apicwn8bmM,Girl,Major
1/4/2018,Live High,Yes,예스,,https://youtu.be/tlfdXqlkb8M,Girl,Major
1/4/2018,Mamamoo,Paint Me,칠해줘,,https://youtu.be/20sOM7AlU3Y,Girl,Minor
1/4/2018,5tion,Come Back,돌아와줘요,,https://youtu.be/tWhYLVhSzrg,Boy,Major
1/3/2018,N.Flying,Hot Potato,뜨거운 감자,,https://youtu.be/y1iRckD1ys4,Boy,Major
1/3/2018,Momoland,BBoom BBoom,뿜뿜,,https://youtu.be/JQGRg8XBnB4,Girl,Major
1/2/2018,PLT,Blah,,,https://youtu.be/OGDkrq3cqYU,Boy,Minor
1/2/2018,TRCNG,Wolf Baby,울프베이비,,https://youtu.be/-kOVdJD_4kM,Boy,Major
1/2/2018,Drug Restaurant,Her,헐,,https://youtu.be/IjDn1HXrNTY,Boy,Major
12/28/2017,LOONA,Heart Attack (Chuu),하트 어택,Digipedi,https://youtu.be/BVVfMFS3mgc,Girl,Major
12/28/2017,Younha,Parade,퍼레이드,,https://youtu.be/7bPffIZot10,Girl Solo,Major
12/27/2017,EXO,Universe,,,https://youtu.be/leu-cTvMWTA,Boy,Major
12/26/2017,Super Junior-D&E,You Don't Go,,,https://youtu.be/GBA0wE7qgWk,Boy,Japanese
12/25/2017,1NB,"Winter, again",다시겨울,,https://youtu.be/1fycAID1dKo,Girl,Minor
12/23/2017,BoA,Jazzclub,재즈클럽,,https://youtu.be/xP-DFPuODcM,Girl Solo,Japanese
12/23/2017,NU'EST W,Let Me Out,,,https://youtu.be/333AbjpGqk8,Boy,OST
12/22/2017,Twice,Merry & Happy,,Mustache Films,https://youtu.be/zi_6oaQyckM,Girl,Minor
12/17/2017,Sha Sha,White Story,,,https://youtu.be/eECOobsEXCQ,Girl,Minor
12/17/2017,Laysha,Pink Label,핑크라벨,,https://youtu.be/8IDrpXUAjpU,Girl,Minor
12/15/2017,NCT DREAM,Joy,조이,,https://youtu.be/VMMl0DopcdM,Boy,Minor
12/14/2017,B.A.P,Hands Up,핸즈업,,https://youtu.be/Cd8UxUlqaZ8,Boy,Major
12/12/2017,Twice,Heart Shaker,하트 쉐이커,Naive,https://youtu.be/rRzxEiBLQCA,Girl,Major
12/7/2017,Mighty Mouth,Instagram,,,https://youtu.be/xv8HfP2J97E,Boy,Major
12/6/2017,The Boyz,Boy,소년,Naive,https://youtu.be/yuk0LHFSlR8,Boy,Major
12/6/2017,KARD,Trust Me,,,https://youtu.be/dhF3Y7esoWM,Co-ed,Minor
12/6/2017,Snuper,Stand by me,,,https://youtu.be/aHXPRm_0y3U,Boy,Japanese
12/5/2017,DAY6,I Like You,좋아합니다,,https://youtu.be/daoMYJv8i0c,Boy,Major
12/5/2017,EXO,Electric Kiss,,,https://youtu.be/BC19fhyTG_M,Boy,Japanese
12/5/2017,Hyuna,Lip & Hip,립앤힙,,https://youtu.be/vcqImqOVE2U,Girl Solo,Major
12/4/2017,ANYWAY,Follow You,팔로우 유,,https://youtu.be/6ChZkgkpIzg,Boy,Minor
11/29/2017,1NB,Where U at,쉽지않아,,https://youtu.be/x2I4YoPdT84,Girl,Minor
11/29/2017,fromis_9,Glass Shoes,유리구두,,https://youtu.be/hXK6tWnvKR4,Girl,Minor
11/28/2017,LOONA,new (Yves),뉴,Digipedi,https://youtu.be/LIDe-yTxda0,Girl,Major
11/27/2017,BLK,Hero,히어로,,https://youtu.be/5s_DjeBv9B4,Boy,Major
11/26/2017,Hey Men,Jelly,젤리,,https://youtu.be/dTbN75jr-nA,Boy,Minor
11/26/2017,MAP6,Love Is Gone,러브이즈건,,https://youtu.be/-OhRgfEsozc,Boy,Major
11/26/2017,Busters,La La La,랄랄라,Shindong,https://youtu.be/l-C7No8mdes,Girl,Minor
11/26/2017,MXM,Save The Rest,오늘은 여기까지,,https://youtu.be/m0_7WmpaoH0,Boy,Minor
11/26/2017,Busters,Dream On,내꿈꿔,Shindong,https://youtu.be/sIkctIzFI5M,Girl,Major
11/24/2017,BTS,Mic Drop (Steve Aoki Remix),마이크드롭,Woogie Kim,https://youtu.be/kTlv5_Bs8aw,Boy,Major
11/23/2017,Pentagon,Violet,바이올렛,,https://youtu.be/nzdDUg5R_IQ,Boy,Minor
11/22/2017,Pentagon,Runaway,런어웨이,,https://youtu.be/vxpRxiNM2sQ,Boy,Major
11/22/2017,Honeyst,Someone To Love,연애하고싶은데요,,https://youtu.be/atm1nif3-s0,Boy,Major
11/22/2017,Blah Blah,Good Job,참 잘했어요,,https://youtu.be/CJARCe-5MnI,Girl,Major
11/21/2017,KARD,You In Me,유 인 미,Naive,https://youtu.be/tz23WFb8HM0,Co-ed,Major
11/21/2017,ZZBae,Stress,스트레스,,https://youtu.be/KQLmtN3la0w,Girl,Major
11/20/2017,Epik High,Lost One,개화,,https://youtu.be/LvofNApz01I,Boy,Minor
11/19/2017,Heygirls,No (No One But You),너 아니면,,https://youtu.be/BFYl8CNmCgY,Girl,Major
11/17/2017,Red Velvet,Peek-A-Boo,피카부,FantazyLab,https://youtu.be/6uJf2IT2Zh8,Girl,Major
11/17/2017,"Nell, Groovy Room",Today,오늘은,,https://youtu.be/CGrk5YZC1y0,Boy,Major
11/16/2017,Snuper,Dear,디어,,https://youtu.be/1sJf0_7AddM,Boy,Minor
11/16/2017,Sam Kim,Candy,캔디,,https://youtu.be/oddXT5uaRb8,Boy Solo,Major
11/15/2017,Fly To The Sky,Your Season,너의 계절,,https://youtu.be/yFOOCA6XW08,Boy,Major
11/14/2017,Lovelyz,Twinkle,종소리,ZANYBROS,https://youtu.be/vDxD4HwEFdY,Girl,Major
11/13/2017,Wanna One,Beautiful,뷰티풀,,https://youtu.be/o4_tHTmniw4,Boy,Major
11/13/2017,AshGray,Love No More,더는 사랑 안해,,https://youtu.be/SXwPKNozWfQ,Boy,Major
11/9/2017,VICTON,Remember Me,나를 기억해,,https://youtu.be/uLvr9Q-iJcs,Boy,Major
11/8/2017,Urban Zakapa,When we were two,"그때의 나, 그때의 우리",,https://youtu.be/O92yHB0MDZ8,Co-ed,Major
11/8/2017,gugudan,Chococo,초코코,Digipedi,https://youtu.be/vLVSf_yI_r8,Girl,Major
11/7/2017,SF9,Let's Hang out,나랑 놀자,,https://youtu.be/dBHu2M7fT6w,Boy,Minor
11/7/2017,Block B,Shall We Dance,쉘 위 댄스,,https://youtu.be/NHglTopVlKQ,Boy,Major
11/7/2017,MONSTA X,Dramarama,드라마라마,Vikings League,https://youtu.be/r1afdZk0qcI,Boy,Major
11/7/2017,EXID,DDD,덜덜덜,Digipedi,https://youtu.be/axVvZrDz60k,Girl,Major
11/7/2017,Kim Sohee,Sobok Sobok feat. Yezi,소복소복,,https://youtu.be/6wxCAGzMKKs,Girl Solo,Major
11/6/2017,Super Junior,Black Suit,블랙수트,Rigid Film,https://youtu.be/MvqB6JsRbsc,Boy,Major
11/6/2017,SEVENTEEN,Clap,박수,,https://youtu.be/CyzEtbG-sxY,Boy,Major
11/6/2017,Sonamoo,I (knew it),아이,,https://youtu.be/X9VlCV1ZflQ,Girl,Major
11/6/2017,Mamamoo,I Love Too,놓지않을게,,https://youtu.be/AGjvMOqxeR4,Girl,Minor
11/5/2017,Jeon Soyeon,Jelly,젤리,,https://youtu.be/FJ8kJdTYj1o,Girl Solo,Major
11/5/2017,GeeGu,Chemical,케미컬,DOT,https://youtu.be/uuWCvrIBr3w,Girl,Major
11/5/2017,DAY6,All Alone,혼자야,Naive,https://youtu.be/Fd-elEnkInw,Boy,Major
11/4/2017,Icia,Sad Heel,새드힐,,https://youtu.be/EtHTRym7MVg,Girl,Major
11/3/2017,Minah,11°,11도,,https://youtu.be/zbV08YMyktA,Girl Solo,Minor
11/2/2017,Hyeongseop X Euiwoong,It Will Be Good,좋겠다,,https://youtu.be/KKFXJYKctR8,Boy,Major
11/1/2017,ASTRO,Crazy Sexy Cool,니가 불어와,,https://youtu.be/xeUx0AN2kCA,Boy,Major
